instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
0,6.355,space,6.314,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,6.355,32.955,space,26.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,32.956,40.837,space,7.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,40.837,41.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,44.906,45.955,41.896,44.905,,0,0,0,1,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,48.973,50.021,45.957,48.972,,0,1,1,7,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,52.188,53.239,50.022,52.188,2,0,2,2,4,1,36,18,2.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,55.489,56.537,53.239,55.489,4,0,3,3,6,1,28,16,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,59.556,60.606,56.539,59.555,,0,4,4,8,1,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,63.623,64.672,60.609,63.622,,0,5,5,2,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,65.722,66.772,64.673,65.721,1,0,6,6,3,1,30,7,1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,67.405,68.455,66.772,67.405,2,0,7,7,9,1,34,12,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,70.122,71.172,68.456,70.122,3,0,8,8,5,1,20,10,1.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,71.556,72.605,71.173,71.555,1,0,9,9,0,1,12,6,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,72.606,77.638,space,4.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,77.639,78.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,81.705,82.756,,,,,,,,,,,,,,,,,,78.694,81.705,,0,0,0,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,84.388,85.439,,,,,,,,,,,,,,,,,,82.757,84.388,2,0,1,1,11,1,30,11,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,86.59,87.639,,,,,,,,,,,,,,,,,,85.44,86.59,3,0,2,2,22,1,34,19,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,90.656,91.706,,,,,,,,,,,,,,,,,,87.64,90.656,,0,3,3,16,1,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,94.192,95.24,,,,,,,,,,,,,,,,,,91.707,94.191,2,0,4,4,30,1,20,10,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,97.007,98.055,,,,,,,,,,,,,,,,,,95.243,97.006,3,0,5,5,39,1,12,10,1.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,99.606,100.656,,,,,,,,,,,,,,,,,,98.056,99.606,2,0,6,6,40,1,40,18,1.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,102.789,103.839,,,,,,,,,,,,,,,,,,100.657,102.789,4,0,7,7,5,1,38,7,2.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,105.923,106.973,,,,,,,,,,,,,,,,,,103.84,105.923,1,0,8,8,21,1,28,12,2.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,108.074,109.123,,,,,,,,,,,,,,,,,,106.975,108.073,1,0,9,9,37,1,28,16,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,110.389,111.44,,,,,,,,,,,,,,,,,,109.124,110.389,1,0,10,10,27,1,30,17,1.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,113.089,114.14,,,,,,,,,,,,,,,,,,111.441,113.089,3,0,11,11,38,1,34,7,1.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,115.626,116.674,,,,,,,,,,,,,,,,,,114.141,115.625,2,0,12,12,13,1,40,8,1.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,118.19,119.239,,,,,,,,,,,,,,,,,,116.675,118.19,2,0,13,13,28,1,26,13,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,120.523,121.573,,,,,,,,,,,,,,,,,,119.241,120.523,3,0,14,14,14,1,26,16,1.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,123.59,124.64,,,,,,,,,,,,,,,,,,121.574,123.59,1,0,15,15,1,1,14,9,2.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,126.092,127.139,,,,,,,,,,,,,,,,,,124.641,126.091,3,0,16,16,23,1,12,6,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,128.475,129.524,,,,,,,,,,,,,,,,,,127.142,128.474,1,0,17,17,9,1,22,5,1.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,131.325,132.374,,,,,,,,,,,,,,,,,,129.525,131.325,1,0,18,18,36,1,18,19,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,133.89,134.952,,,,,,,,,,,,,,,,,,132.374,133.89,3,0,19,19,2,1,32,6,1.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,136.241,137.291,,,,,,,,,,,,,,,,,,134.954,136.241,2,0,20,20,41,1,22,13,1.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17878,001,20,w,2026-07-01_14h17.10.019,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,138.964,140.02,,,,,,,,,,,,,,,,,,137.292,138.964,2,0,21,21,0,1,20,17,1.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
