instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,key_resp_two.rt,key_resp_two.duration,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,50.662,51.695,49.629,50.662,4,0,6,6,6,1,28,16,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,53.529,54.561,51.696,53.529,2,0,7,7,0,1,12,6,1.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,55.529,56.562,54.562,55.529,4,0,8,8,2,1,24,14,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,57.462,58.495,56.562,57.462,4,0,9,9,3,1,30,7,0.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,58.5,60.863,space,2.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,60.863,61.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,64.463,65.495,,,,,,,,,,,,,,,,,,61.901,64.463,4,2.517,,0,0,0,40,1,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,66.329,67.362,,,,,,,,,,,,,,,,,,65.497,66.329,4,0.812,,0,1,1,14,1,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,68.496,69.529,,,,,,,,,,,,,,,,,,67.363,68.496,4,1.113,,0,2,2,28,1,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,70.462,71.496,,,,,,,,,,,,,,,,,,69.529,70.462,2,0.916,,0,3,3,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,72.996,74.029,,,,,,,,,,,,,,,,,,71.497,72.996,2,1.48,,0,4,4,15,1,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,75.763,76.796,,,,,,,,,,,,,,,,,,74.03,75.763,3,1.699,,0,5,5,12,1,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,77.663,78.696,,,,,,,,,,,,,,,,,,76.796,77.663,4,0.847,,0,6,6,37,1,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,81.13,82.163,,,,,,,,,,,,,,,,,,78.697,81.13,4,2.404,,0,7,7,11,1,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,83.296,84.329,,,,,,,,,,,,,,,,,,82.163,83.296,2,1.115,,0,8,8,10,1,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,85.196,86.229,,,,,,,,,,,,,,,,,,84.33,85.196,4,0.854,,0,9,9,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,86.697,87.729,,,,,,,,,,,,,,,,,,86.23,86.697,3,0.431,,0,10,10,38,1,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,88.296,89.33,,,,,,,,,,,,,,,,,,87.73,88.296,4,0.547,,0,11,11,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,91.296,92.329,,,,,,,,,,,,,,,,,,89.33,91.296,2,1.936,,0,12,12,35,1,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,94.063,95.096,,,,,,,,,,,,,,,,,,92.33,94.063,3,1.699,,0,13,13,6,1,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,95.53,96.563,,,,,,,,,,,,,,,,,,95.097,95.53,1,0.404,,0,14,14,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,96.797,97.83,,,,,,,,,,,,,,,,,,96.564,96.796,3,0.213,,0,15,15,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,98.362,99.397,,,,,,,,,,,,,,,,,,97.83,98.362,4,0.524,,0,16,16,9,1,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,100.597,101.63,,,,,,,,,,,,,,,,,,99.397,100.597,1,1.18,,0,17,17,1,1,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,102.696,103.73,,,,,,,,,,,,,,,,,,101.631,102.696,4,1.05,,0,18,18,20,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,104.43,105.464,,,,,,,,,,,,,,,,,,103.731,104.429,4,0.684,,0,19,19,16,1,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,106.597,107.63,,,,,,,,,,,,,,,,,,105.464,106.596,3,1.114,,0,20,20,25,1,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,108.698,109.73,,,,,,,,,,,,,,,,,,107.631,108.697,3,1.031,,0,21,21,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,112.397,113.43,,,,,,,,,,,,,,,,,,109.731,112.397,1,2.636,,0,22,22,32,1,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,114.764,115.797,,,,,,,,,,,,,,,,,,113.43,114.764,2,1.3,,0,23,23,24,1,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,116.73,117.763,,,,,,,,,,,,,,,,,,115.798,116.73,4,0.903,,0,24,24,17,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,118.631,119.664,,,,,,,,,,,,,,,,,,117.764,118.631,4,0.85,,0,25,25,3,1,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,120.631,121.664,,,,,,,,,,,,,,,,,,119.665,120.631,4,0.938,,0,26,26,26,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,122.797,123.831,,,,,,,,,,,,,,,,,,121.665,122.797,4,1.1,,0,27,27,21,1,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,124.43,125.464,,,,,,,,,,,,,,,,,,123.831,124.43,2,0.588,,0,28,28,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,126.764,127.797,,,,,,,,,,,,,,,,,,125.465,126.764,4,1.264,,0,29,29,13,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,128.165,129.198,,,,,,,,,,,,,,,,,,127.798,128.165,2,0.333,,0,30,30,8,1,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,130.465,131.497,,,,,,,,,,,,,,,,,,129.198,130.465,2,1.231,,0,31,31,5,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,133.398,134.431,,,,,,,,,,,,,,,,,,131.498,133.398,4,1.87,,0,32,32,33,1,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,135.731,136.765,,,,,,,,,,,,,,,,,,134.432,135.73,4,1.27,,0,33,33,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,136.832,137.865,,,,,,,,,,,,,,,,,,136.765,136.832,1,0.033,,0,34,34,31,1,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,139.998,141.031,,,,,,,,,,,,,,,,,,137.865,139.998,3,2.114,,0,35,35,34,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14284,001,25,w,2026-07-03_21h36.08.441,Mixed_Gamble_Task,2026.1.3,MacIntel,30.3030303,,,,,,,,,,,142.466,143.498,,,,,,,,,,,,,,,,,,141.032,142.466,1,1.427,,0,36,36,36,1,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
