instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,key_resp_one.rt,key_resp_one.duration,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,key_resp_two.rt,key_resp_two.duration,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,35.505,36.537,32.474,35.505,,0,6,6,8,1,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,37.305,38.337,36.537,37.305,2,0,7,7,3,1,30,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,39.569,40.601,38.337,39.569,2,0,8,8,7,1,20,17,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,40.934,41.968,40.601,40.934,3,0,9,9,6,1,28,16,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,,,,,,,,,,,,,,,41.973,44.433,space,2.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,44.433,45.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,48.498,49.529,,,,,,,,,,,,,,,,,,45.468,48.497,,0,0,0,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,52.56,53.592,,,,,,,,,,,,,,,,,,49.529,52.56,,0,1,1,29,1,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,56.092,57.125,,,,,,,,,,,,,,,,,,53.593,56.091,3,0,2,2,14,1,26,16,2.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,59.222,60.256,,,,,,,,,,,,,,,,,,57.125,59.222,3,0,3,3,41,1,22,13,2.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,61.087,62.12,,,,,,,,,,,,,,,,,,60.256,61.087,3,0,4,4,34,1,24,14,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,63.021,64.053,,,,,,,,,,,,,,,,,,62.121,63.021,3,0,5,5,42,1,16,6,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,64.686,65.718,,,,,,,,,,,,,,,,,,64.054,64.686,3,0,6,6,5,1,38,7,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,66.285,67.317,,,,,,,,,,,,,,,,,,65.718,66.285,3,0,7,7,32,1,36,20,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,67.783,68.816,,,,,,,,,,,,,,,,,,67.317,67.783,3,0,8,8,38,1,34,7,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,69.15,70.182,,,,,,,,,,,,,,,,,,68.816,69.15,3,0,9,9,2,1,32,6,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,70.649,71.681,,,,,,,,,,,,,,,,,,70.182,70.648,2,0,10,10,4,1,24,12,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,72.38,73.413,,,,,,,,,,,,,,,,,,71.681,72.38,3,0,11,11,19,1,32,18,0.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,76.211,77.244,,,,,,,,,,,,,,,,,,73.414,76.211,3,0,12,12,40,1,40,18,2.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,79.076,80.108,,,,,,,,,,,,,,,,,,77.245,79.076,3,0,13,13,0,1,20,17,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,80.742,81.775,,,,,,,,,,,,,,,,,,80.109,80.742,3,0,14,14,7,1,28,10,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,82.44,83.474,,,,,,,,,,,,,,,,,,81.775,82.44,3,0,15,15,21,1,28,12,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,86.205,87.238,,,,,,,,,,,,,,,,,,83.474,86.205,3,0,16,16,10,1,12,18,2.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,90.269,91.301,,,,,,,,,,,,,,,,,,87.238,90.269,,0,17,17,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,92.834,93.866,,,,,,,,,,,,,,,,,,91.302,92.834,3,0,18,18,15,1,14,5,1.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,95.099,96.131,,,,,,,,,,,,,,,,,,93.867,95.098,4,0,19,19,18,1,24,20,1.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,97.464,98.496,,,,,,,,,,,,,,,,,,96.132,97.464,2,0,20,20,3,1,10,19,1.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,99.096,100.129,,,,,,,,,,,,,,,,,,98.496,99.096,3,0,21,21,36,1,18,19,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,100.928,101.961,,,,,,,,,,,,,,,,,,100.13,100.928,3,0,22,22,6,1,16,20,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,103.16,104.192,,,,,,,,,,,,,,,,,,101.962,103.16,3,0,23,23,11,1,30,11,1.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,105.093,106.125,,,,,,,,,,,,,,,,,,104.192,105.093,3,0,24,24,37,1,28,16,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,106.991,108.024,,,,,,,,,,,,,,,,,,106.125,106.991,4,0,25,25,24,1,40,16,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,108.557,109.589,,,,,,,,,,,,,,,,,,108.024,108.557,3,0,26,26,20,1,18,9,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,110.589,111.621,,,,,,,,,,,,,,,,,,109.589,110.589,4,0,27,27,13,1,40,8,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,114.22,115.253,,,,,,,,,,,,,,,,,,111.622,114.22,4,0,28,28,33,1,10,11,2.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,116.485,117.517,,,,,,,,,,,,,,,,,,115.253,116.485,3,0,29,29,25,1,22,11,1.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,118.117,119.15,,,,,,,,,,,,,,,,,,117.517,118.117,3,0,30,30,35,1,32,8,0.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,121.115,122.147,,,,,,,,,,,,,,,,,,119.15,121.115,3,0,31,31,17,1,10,7,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,123.247,124.279,,,,,,,,,,,,,,,,,,122.148,123.247,4,0,32,32,23,1,12,6,1.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,125.778,126.812,,,,,,,,,,,,,,,,,,124.28,125.778,4,0,33,33,16,1,36,14,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,127.478,128.51,,,,,,,,,,,,,,,,,,126.812,127.478,3,0,34,34,12,1,18,13,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,128.943,129.975,,,,,,,,,,,,,,,,,,128.511,128.943,4,0,35,35,31,1,14,17,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13747,001,23,w,2026-07-09_15h25.11.381,Mixed_Gamble_Task,2026.1.3,MacIntel,31.25,,,,,,,,,,,130.343,131.375,,,,,,,,,,,,,,,,,,129.976,130.343,4,0,36,36,26,1,16,8,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
