instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,key_resp_three.rt,key_resp_three.duration,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.","survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,57.544,58.591,55.795,57.544,2,0,6,6,8,1,10,8,1.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,61.096,62.141,58.591,61.095,2,0,7,7,7,1,20,17,2.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,65.162,66.21,62.145,65.162,,0,8,8,0,1,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,69.228,70.275,66.212,69.228,,0,9,9,9,1,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,70.275,78.978,space,8.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,78.978,80.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,83.042,84.094,,,,,,,,,,,,,,,,,,80.029,83.042,4,2.995,,0,0,0,0,1,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,86.511,87.56,,,,,,,,,,,,,,,,,,84.095,86.511,4,2.408,,0,1,1,4,1,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,89.428,90.477,,,,,,,,,,,,,,,,,,87.561,89.428,3,1.851,,0,2,2,20,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,91.827,92.875,,,,,,,,,,,,,,,,,,90.478,91.827,2,1.337,,0,3,3,3,1,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,94.896,95.942,,,,,,,,,,,,,,,,,,92.875,94.895,2,2.007,,0,4,4,39,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,97.861,98.911,,,,,,,,,,,,,,,,,,95.946,97.861,4,1.896,,0,5,5,5,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,100.744,101.793,,,,,,,,,,,,,,,,,,98.911,100.744,3,1.819,,0,6,6,22,1,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,102.911,103.96,,,,,,,,,,,,,,,,,,101.794,102.911,4,1.102,,0,7,7,8,1,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,106.895,107.943,,,,,,,,,,,,,,,,,,103.961,106.895,2,2.916,,0,8,8,26,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,109.178,110.227,,,,,,,,,,,,,,,,,,107.944,109.178,1,1.226,,0,9,9,6,1,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,112.294,113.344,,,,,,,,,,,,,,,,,,110.229,112.294,3,2.054,,0,10,10,29,1,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,115.845,116.89,,,,,,,,,,,,,,,,,,113.345,115.845,1,2.48,,0,11,11,12,1,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,118.028,119.077,,,,,,,,,,,,,,,,,,116.892,118.028,2,1.117,,0,12,12,41,1,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,120.144,121.194,,,,,,,,,,,,,,,,,,119.078,120.144,2,1.054,,0,13,13,34,1,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,122.428,123.477,,,,,,,,,,,,,,,,,,121.194,122.428,2,1.222,,0,14,14,28,1,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,125.028,126.075,,,,,,,,,,,,,,,,,,123.478,125.028,2,1.541,,0,15,15,2,1,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,127.379,128.425,,,,,,,,,,,,,,,,,,126.076,127.379,1,1.288,,0,16,16,36,1,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,129.777,130.825,,,,,,,,,,,,,,,,,,128.428,129.776,1,1.335,,0,17,17,25,1,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,132.509,133.56,,,,,,,,,,,,,,,,,,130.827,132.509,3,1.666,,0,18,18,13,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,135.158,136.208,,,,,,,,,,,,,,,,,,133.562,135.157,1,1.584,,0,19,19,32,1,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,137.445,138.494,,,,,,,,,,,,,,,,,,136.21,137.444,2,1.215,,0,20,20,19,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,139.361,140.408,,,,,,,,,,,,,,,,,,138.494,139.361,1,0.857,,0,21,21,18,1,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,141.911,142.961,,,,,,,,,,,,,,,,,,140.409,141.911,1,1.492,,0,22,22,14,1,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,144.646,145.694,,,,,,,,,,,,,,,,,,142.961,144.645,1,1.664,,0,23,23,27,1,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,146.995,148.042,,,,,,,,,,,,,,,,,,145.695,146.994,3,1.282,,0,24,24,38,1,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,149.927,150.978,,,,,,,,,,,,,,,,,,148.043,149.927,2,1.867,,0,25,25,37,1,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,152.077,153.126,,,,,,,,,,,,,,,,,,150.978,152.077,1,1.083,,0,26,26,17,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,155.959,157.01,,,,,,,,,,,,,,,,,,153.126,155.959,3,2.817,,0,27,27,23,1,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,158.311,159.36,,,,,,,,,,,,,,,,,,157.011,158.311,2,1.283,,0,28,28,30,1,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,161.247,162.292,,,,,,,,,,,,,,,,,,159.361,161.246,3,1.875,,0,29,29,42,1,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,164.578,165.626,,,,,,,,,,,,,,,,,,162.295,164.577,4,2.272,,0,30,30,40,1,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,167.058,168.111,,,,,,,,,,,,,,,,,,165.626,167.058,3,1.417,,0,31,31,9,1,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,170.077,171.128,,,,,,,,,,,,,,,,,,168.112,170.076,4,1.946,,0,32,32,24,1,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,172.577,173.626,,,,,,,,,,,,,,,,,,171.129,172.577,2,1.434,,0,33,33,7,1,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,175.06,176.107,,,,,,,,,,,,,,,,,,173.627,175.059,2,1.414,,0,34,34,11,1,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,177.641,178.693,,,,,,,,,,,,,,,,,,176.108,177.64,1,1.515,,0,35,35,31,1,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17968,001,40,m,2026-06-28_20h49.56.956,Mixed_Gamble_Task,2026.1.3,MacIntel,59.95203837,,,,,,,,,,,180.009,181.061,,,,,,,,,,,,,,,,,,178.693,180.009,1,1.307,,0,36,36,16,1,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
